Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage
1909,-39703.300000000025,5.8048769645063264e+23,52.0,100.0
1910,-53604.94000000006,5.748925908710309e+23,44.0,100.0
1911,-43420.500000000065,5.780596347252961e+23,45.0,100.0
1912,-64512.45000000017,5.7056739641467396e+23,69.0,99.5149
1913,-64358.440000000075,5.9326587702716924e+23,31.0,100.0
1914,-61886.43999999994,5.896237272316114e+23,50.0,100.0
1915,-47467.86000000012,5.975534127336829e+23,53.0,100.0
1916,-31810.130000000023,6.217631575118856e+23,39.0,100.0
1917,-56827.65000000011,5.595416430636486e+23,63.0,100.0
1918,-55265.25000000003,5.6778780901206604e+23,29.0,100.0
1919,-92045.1699999998,5.978599591717321e+23,49.0,100.0
1920,-31762.64999999999,5.162744883565373e+23,35.0,100.0
1921,-61260.36000000005,5.743337853617766e+23,56.0,100.0
1922,-32507.949999999964,5.8441691223199355e+23,48.0,100.0
1923,-50115.33000000004,5.853920873441147e+23,51.0,100.0
1924,-59601.59999999994,5.99380650813194e+23,33.0,100.0
1925,-44396.35000000013,5.761499167783962e+23,50.0,100.0
1926,-43732.89000000002,5.6922719090452725e+23,39.0,100.0
1927,-46152.35000000007,5.734003430661469e+23,36.0,100.0
1928,-40230.64000000001,5.913929672118625e+23,72.0,99.75500000000001
1929,-54313.26000000012,5.949739469896349e+23,68.0,100.0
1930,-50248.3600000002,5.8968005194665375e+23,70.0,100.0
1931,-39926.34000000005,5.882214183431416e+23,32.0,100.0
1932,-56273.76000000004,5.969107938684195e+23,55.0,100.0
1933,-69366.65999999993,6.492658558091022e+23,46.0,100.0
1934,-44706.97000000007,6.228502333875406e+23,36.0,100.0
1935,-61030.85000000004,5.8710409729318915e+23,38.0,100.0
1936,-39694.329999999994,6.011289616018576e+23,48.0,100.0
1937,-47333.56000000003,5.939003076612067e+23,35.0,100.0
1938,-53753.250000000044,6.135473759962742e+23,50.0,100.0
1939,-62520.59000000009,6.233925812559901e+23,39.0,100.0
1940,-22485.06,5.7254942380437e+23,24.0,100.0
1941,-59149.97000000007,6.138584357908297e+23,48.0,100.0
1942,-42872.65000000002,6.374985946980897e+23,44.0,100.0
1943,-80613.37999999995,5.8133302156577976e+23,47.0,100.0
1944,-59041.48000000004,5.850554553590946e+23,43.0,100.0
1945,-89474.03000000006,5.6489465308699996e+23,36.0,100.0
1946,-36224.860000000095,6.068943131741394e+23,53.0,100.0
1947,-44766.320000000065,5.798504364320915e+23,32.0,100.0
1948,-61933.65999999996,6.303624707523754e+23,51.0,100.0
1949,-62469.13000000015,5.694288696754841e+23,62.0,99.5149
1950,-66021.52999999985,6.071032435741711e+23,68.0,100.0
1951,-61082.270000000004,6.094545857655014e+23,56.0,100.0
1952,-106821.3999999998,5.8626326780824545e+23,37.0,100.0
1953,-79523.06000000003,6.055157775411599e+23,43.0,100.0
1954,-56542.07000000001,6.198907661713233e+23,42.0,100.0
1955,-59598.04999999998,6.055174476964862e+23,39.0,100.0
1956,-105465.01999999977,5.8618987812807203e+23,48.0,100.0
1957,-85810.90000000011,5.7870498931823287e+23,39.0,100.0
1958,-99143.54999999984,5.9177387121999434e+23,64.0,99.75500000000001
1959,-65957.46000000005,5.8610243668806694e+23,45.0,100.0
1960,-60881.66000000002,6.172467844750121e+23,63.0,99.5
1961,-72912.07999999986,6.19901449990324e+23,52.0,100.0
1962,-39611.64000000007,6.049150217466389e+23,46.0,100.0
1963,-54051.90000000004,5.675825925270777e+23,76.0,99.51
1964,-108125.17999999979,5.9189761707975e+23,49.0,100.0
1965,-64588.28000000013,6.090966829194664e+23,66.0,99.7599
1966,-53919.45000000012,6.029429439849508e+23,52.0,100.0
1967,-34277.639999999985,6.20841286498998e+23,27.0,100.0
1968,-78786.57000000002,5.685476694239932e+23,40.0,100.0
1969,-106560.45999999995,5.956983708213379e+23,40.0,100.0
1970,-120291.1599999997,5.703489506358042e+23,55.0,100.0
1971,-40886.909999999996,6.033192892245333e+23,61.0,100.0
1972,-84418.18999999999,6.362294800386589e+23,66.0,100.0
1973,-69817.3399999999,6.011842052113958e+23,61.0,100.0
1974,-52540.40000000018,6.345088725194124e+23,71.0,99.7599
1975,-56813.96000000009,6.051862390788052e+23,56.0,100.0
1976,-54386.65000000003,6.090321058644577e+23,39.0,100.0
1977,-41892.359999999964,5.729890617380965e+23,39.0,100.0
1978,-60421.680000000015,6.445679313622102e+23,73.0,100.0
1979,-37535.600000000006,6.08342858790634e+23,22.0,100.0
1980,-43731.580000000075,6.0210781956087565e+23,69.0,100.0
1981,-52652.140000000036,6.155229254326848e+23,60.0,100.0
1982,-31574.07,6.082888783597256e+23,31.0,100.0
1983,-47387.04999999998,6.206370000307486e+23,33.0,100.0
1984,-47679.21000000008,5.988605853038461e+23,42.0,100.0
1985,-86341.22,6.030909378162533e+23,39.0,100.0
1986,-36983.57000000001,6.23208771799347e+23,69.0,99.505
1987,-60538.25000000007,6.484532545291942e+23,45.0,100.0
1988,-44662.829999999936,5.972444197509206e+23,61.0,100.0
1989,-92569.96000000008,6.06978193843099e+23,62.0,100.0
1990,-61851.64999999999,6.031645743622822e+23,53.0,100.0
1991,-44941.95000000001,6.30029463694357e+23,41.0,100.0
1992,-34630.62000000007,6.113950276154447e+23,53.0,100.0
1993,-40052.16000000007,6.563587748792601e+23,46.0,100.0
1994,-67044.94000000002,6.40348533504652e+23,65.0,100.0
1995,-34976.0,6.303850864285841e+23,33.0,100.0
1996,-37359.659999999996,5.9885807423646076e+23,33.0,100.0
1997,-33861.48000000001,5.957944647259108e+23,54.0,100.0
1998,-39275.93000000001,6.338236832227933e+23,24.0,100.0
1999,-41081.78000000013,5.9914867737911215e+23,66.0,99.2699
2000,-53819.19,5.772277783703595e+23,30.0,100.0
2001,-27637.510000000002,6.645991887869397e+23,25.0,100.0
2002,-62811.800000000054,6.077217144976799e+23,28.0,100.0
2003,-31812.250000000087,6.19900894862007e+23,49.0,100.0
2004,-70367.90000000001,6.368295502720237e+23,42.0,100.0
2005,-48479.910000000025,6.304566282231209e+23,39.0,100.0
2006,-66492.45999999999,6.736588806132143e+23,31.0,100.0
2007,-48412.32000000006,6.22447112420692e+23,50.0,100.0
2008,-53211.120000000126,6.38556699627e+23,63.0,100.0
2009,-55902.14000000002,6.21089006081844e+23,71.0,100.0
2010,-64754.06000000006,6.6695855087236e+23,38.0,100.0
2011,-55728.55,6.231932474601777e+23,50.0,100.0
2012,-34244.81999999996,6.29709080512037e+23,63.0,100.0
2013,-42937.090000000055,5.589780787899464e+23,36.0,100.0
2014,-39545.27000000002,6.911831880437585e+23,40.0,100.0
2015,-31546.47999999999,6.195994294797786e+23,39.0,100.0
2016,-67134.07999999994,7.033102454082215e+23,37.0,100.0
2017,-45266.41000000002,6.654254024766153e+23,39.0,100.0
2018,-55933.46000000001,6.60952979937966e+23,37.0,100.0
2019,-24586.260000000006,6.441578184013431e+23,29.0,100.0
2020,-58584.81000000006,6.381249276575977e+23,50.0,100.0
2021,-42444.97000000012,6.373310308723854e+23,61.0,100.0
2022,-58062.130000000005,6.67848031589833e+23,36.0,100.0
2023,-31198.610000000004,6.718374587911194e+23,63.0,100.0
2024,-53614.78000000015,6.442543410964607e+23,73.0,99.7599
2025,-39398.260000000046,6.226216202335418e+23,44.0,100.0
2026,-69351.98999999993,6.320838199486383e+23,71.0,98.7799
2027,-44222.58,6.773152964386811e+23,30.0,100.0
2028,-97518.53999999998,6.234376677232861e+23,42.0,100.0
2029,-24996.640000000018,6.126726185026688e+23,52.0,100.0
2030,-65458.4600000002,6.43260930245184e+23,56.0,99.7599
2031,-50946.890000000014,6.173586839430451e+23,34.0,100.0
2032,-27503.10999999997,6.402510704909889e+23,38.0,100.0
2033,-73925.94999999992,6.703499407019419e+23,55.0,100.0
2034,-96882.01999999976,6.28432319973003e+23,54.0,100.0
2035,-50081.2,6.289001834624236e+23,47.0,100.0
2036,-37537.940000000024,6.561967479747462e+23,30.0,100.0
2037,-47438.67000000002,6.433193816669671e+23,30.0,100.0
2038,-50122.01000000011,6.991646365249555e+23,68.0,100.0
2039,-54950.97000000007,6.07753398430641e+23,47.0,100.0
2040,-53845.92,6.448374774395511e+23,54.0,100.0
2041,-59346.98000000007,6.418585103268007e+23,45.0,100.0
2042,-54883.99,6.742830795215678e+23,39.0,100.0
2043,-34069.96000000004,6.76764513162196e+23,34.0,100.0
2044,-43753.67000000001,5.9923880081451586e+23,41.0,100.0
2045,-107973.38999999962,6.407303669820517e+23,67.0,99.7599
2046,-68982.64999999989,6.466565778864718e+23,57.0,100.0
2047,-69635.93999999999,6.896160540841305e+23,31.0,100.0
2048,-91363.86999999994,6.298842164943462e+23,37.0,100.0
2049,-33284.95000000006,6.489671080666527e+23,42.0,100.0
2050,-64695.05000000001,6.404931143512821e+23,45.0,100.0
2051,-39540.239999999976,6.457478251015971e+23,42.0,100.0
2052,-44020.57000000003,6.486950686825112e+23,31.0,100.0
2053,-49086.88000000002,6.864544918617007e+23,42.0,100.0
2054,-56803.900000000096,6.364416353713442e+23,45.0,100.0
2055,-48980.7100000001,6.518424398909797e+23,51.0,100.0
2056,-40051.18000000002,6.150764036043502e+23,26.0,100.0
2057,-65182.010000000155,6.57859933364825e+23,55.0,100.0
2058,-55185.59000000015,6.56621372310424e+23,69.0,99.7599
2059,-49870.31000000002,7.248108067525772e+23,28.0,100.0
2060,-69573.12000000011,6.52224150243764e+23,65.0,100.0
2061,-32414.920000000006,6.235645176190965e+23,27.0,100.0
2062,-23146.299999999977,6.303695099786729e+23,31.0,100.0
2063,-32743.980000000025,6.60584362330928e+23,51.0,100.0
2064,-59022.940000000184,6.595818715318393e+23,67.0,99.7599
2065,-54778.84000000015,6.539229566382092e+23,58.0,100.0
2066,-63212.59000000005,6.477580063877084e+23,42.0,100.0
2067,-28892.28,6.416416130932866e+23,29.0,100.0
2068,-35044.38000000002,6.368016226380546e+23,44.0,100.0
2069,-44256.659999999996,6.461876031442551e+23,51.0,100.0
2070,-82257.84999999998,6.85257574422888e+23,37.0,100.0
2071,-52557.81000000002,6.632751151340813e+23,45.0,100.0
2072,-71543.89999999997,6.69839552201344e+23,29.0,100.0
2073,-48777.079999999994,6.73498757110047e+23,39.0,100.0
2074,-63862.91000000005,6.957283614029487e+23,39.0,100.0
2075,-99565.34999999987,6.888078782713006e+23,51.0,100.0
2076,-51324.32,6.684255698289948e+23,34.0,100.0
2077,-78698.92999999998,6.540851881946688e+23,43.0,100.0
2078,-53031.280000000115,6.68546606394824e+23,56.0,100.0
2079,-54275.879999999976,6.209096727690176e+23,47.0,100.0
2080,-30248.449999999917,7.02192559938953e+23,60.0,100.0
2081,-45551.20000000013,6.647932771728696e+23,50.0,100.0
2082,-41246.20000000001,6.730067887439686e+23,25.0,100.0
2083,-33664.61000000001,6.535239761958734e+23,38.0,100.0
2084,-32313.169999999987,6.485364016816757e+23,38.0,100.0
2085,-50434.609999999986,6.610739546256525e+23,30.0,100.0
2086,-101339.28999999969,7.19834626709053e+23,65.0,100.0
2087,-52976.35000000002,6.56650547460244e+23,54.0,100.0
2088,-64767.37000000017,6.647778682568646e+23,62.0,99.75500000000001
2089,-42196.800000000156,6.917024253386207e+23,54.0,99.7599
2090,-67810.84,6.594451620522357e+23,52.0,100.0
2091,-55150.37000000017,6.810727000147521e+23,64.0,99.5149
2092,-58486.44000000006,6.341659084701346e+23,40.0,100.0
2093,-58067.84000000002,6.78385273772144e+23,43.0,100.0
2094,-39939.380000000165,6.752767731989012e+23,64.0,99.7599
2095,-22666.089999999993,6.546906742917416e+23,34.0,100.0
2096,-61313.800000000156,6.892655664913513e+23,69.0,99.7599
2097,-81605.90999999968,6.936163076423294e+23,60.0,99.5149
2098,-100599.91999999982,6.53798384242837e+23,41.0,100.0
2099,-54151.72000000009,6.444653181657565e+23,66.0,99.7599
2100,-69677.13999999985,6.897118385515536e+23,56.0,100.0
2101,-69896.09999999999,6.777321345517363e+23,52.0,100.0
2102,-37993.74000000002,6.083960485367558e+23,31.0,100.0
2103,-87194.97,7.223610026399827e+23,54.0,100.0
2104,-45456.86000000006,6.784201048555286e+23,58.0,100.0
2105,-45262.57,6.896412198207808e+23,34.0,100.0
2106,-46538.69000000001,6.862823368272144e+23,62.0,100.0
